link_id,run_id,source_url,target_url,normalized_target_url,is_internal,anchor_text,nofollow_flag,source_context,dom_region
1283,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights?topic=SMB,/plumbers,https://www.void-agency.com/plumbers,1,Web design for plumbers,0,render_dom,footer
1284,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights?topic=SMB,/dentists,https://www.void-agency.com/dentists,1,Dental website design,0,render_dom,footer
1285,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights?topic=SMB,/hvac,https://www.void-agency.com/hvac,1,HVAC websites,0,render_dom,footer
1286,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights?topic=SMB,/orthodontists,https://www.void-agency.com/orthodontists,1,Orthodontist website design,0,render_dom,footer
1287,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights?topic=SMB,/lawyers,https://www.void-agency.com/lawyers,1,Lawyer website design,0,render_dom,footer
1288,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights?topic=SMB,/foundation-repair,https://www.void-agency.com/foundation-repair,1,Foundation repair websites,0,render_dom,footer
1289,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights?topic=SMB,/med-spas,https://www.void-agency.com/med-spas,1,Med spa website design,0,render_dom,footer
1290,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights?topic=SMB,/auto-body,https://www.void-agency.com/auto-body,1,Auto body shop websites,0,render_dom,footer
1291,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights?topic=SMB,/vets,https://www.void-agency.com/vets,1,Veterinary website design,0,render_dom,footer
1292,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights?topic=SMB,https://www.linkedin.com/in/sulayman-bowles,https://www.linkedin.com/in/sulayman-bowles,0,,0,render_dom,footer
1293,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights?topic=SMB,https://twitter.com/voidconsulting,https://twitter.com/voidconsulting,0,,0,render_dom,footer
1294,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights?topic=SMB,https://github.com/SulaymanB2024,https://github.com/SulaymanB2024,0,,0,render_dom,footer
1295,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights?topic=SMB,/privacy,https://www.void-agency.com/privacy,1,Privacy,0,render_dom,footer
1296,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights?topic=SMB,/terms,https://www.void-agency.com/terms,1,Terms,0,render_dom,footer
1297,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/builder-incentives,/smbs,https://www.void-agency.com/smbs,1,VOID( CONSULTING ),0,render_dom,nav
1298,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/builder-incentives,/vets#process,https://www.void-agency.com/vets,1,Process,0,render_dom,nav
1299,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/builder-incentives,/vets#offers,https://www.void-agency.com/vets,1,Pricing,0,render_dom,nav
1300,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/builder-incentives,/vets#about,https://www.void-agency.com/vets,1,About,0,render_dom,nav
1301,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/builder-incentives,/vets#contact,https://www.void-agency.com/vets,1,Contact,0,render_dom,nav
1302,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/builder-incentives,/insights,https://www.void-agency.com/insights,1,Insights,0,render_dom,nav
1303,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/builder-incentives,/smbs,https://www.void-agency.com/smbs,1,Home,0,render_dom,nav
1304,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/builder-incentives,/insights?topic=SMB,https://www.void-agency.com/insights?topic=SMB,1,Insights,0,render_dom,nav
1305,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/builder-incentives,/insights,https://www.void-agency.com/insights,1,Back to Resources,0,render_dom,unknown
1306,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/builder-incentives,/smbs,https://www.void-agency.com/smbs,1,Web design and local SEO for service businesses in Austin,0,render_dom,unknown
1307,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/builder-incentives,/lawyers,https://www.void-agency.com/lawyers,1,lawyer website design in Austin,0,render_dom,unknown
1308,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/builder-incentives,/foundation-repair,https://www.void-agency.com/foundation-repair,1,foundation repair website design in Austin,0,render_dom,unknown
1309,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/builder-incentives,/insights/texas-market-2026,https://www.void-agency.com/insights/texas-market-2026,1,"Market AnalysisTexas Real Estate Market Dynamics in 2026Population growth continues, but inventory is rising and days on market are extending. What this mea...Read more",0,render_dom,aside
1310,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/builder-incentives,/insights/texas-cost-stack,https://www.void-agency.com/insights/texas-cost-stack,1,"FinanceThe Texas Cost StackProperty taxes, MUD fees, HOA dues, and insurance create massive payment variance across Texas metro...Read more",0,render_dom,aside
1311,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/builder-incentives,/insights/texas-seo,https://www.void-agency.com/insights/texas-seo,1,GuideTexas Real Estate Local SEO That Actually WorksMulti-location SEO in Texas requires understanding Google's guidelines and TREC compliance. This gui...Read more,0,render_dom,aside
1312,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/builder-incentives,/vets#contact,https://www.void-agency.com/vets,1,Book a 30-min call,0,render_dom,footer
1313,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/builder-incentives,/plumbers,https://www.void-agency.com/plumbers,1,Web design for plumbers,0,render_dom,footer
1314,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/builder-incentives,/dentists,https://www.void-agency.com/dentists,1,Dental website design,0,render_dom,footer
1315,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/builder-incentives,/hvac,https://www.void-agency.com/hvac,1,HVAC websites,0,render_dom,footer
1316,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/builder-incentives,/orthodontists,https://www.void-agency.com/orthodontists,1,Orthodontist website design,0,render_dom,footer
1317,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/builder-incentives,/lawyers,https://www.void-agency.com/lawyers,1,Lawyer website design,0,render_dom,footer
1318,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/builder-incentives,/foundation-repair,https://www.void-agency.com/foundation-repair,1,Foundation repair websites,0,render_dom,footer
1319,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/builder-incentives,/med-spas,https://www.void-agency.com/med-spas,1,Med spa website design,0,render_dom,footer
1320,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/builder-incentives,/auto-body,https://www.void-agency.com/auto-body,1,Auto body shop websites,0,render_dom,footer
1321,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/builder-incentives,/vets,https://www.void-agency.com/vets,1,Veterinary website design,0,render_dom,footer
1322,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/builder-incentives,https://www.linkedin.com/in/sulayman-bowles,https://www.linkedin.com/in/sulayman-bowles,0,,0,render_dom,footer
1323,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/builder-incentives,https://twitter.com/voidconsulting,https://twitter.com/voidconsulting,0,,0,render_dom,footer
1324,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/builder-incentives,https://github.com/SulaymanB2024,https://github.com/SulaymanB2024,0,,0,render_dom,footer
1325,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/builder-incentives,/privacy,https://www.void-agency.com/privacy,1,Privacy,0,render_dom,footer
1326,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/builder-incentives,/terms,https://www.void-agency.com/terms,1,Terms,0,render_dom,footer
1327,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/texas-cost-stack,/smbs,https://www.void-agency.com/smbs,1,VOID( CONSULTING ),0,render_dom,nav
1328,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/texas-cost-stack,/vets#process,https://www.void-agency.com/vets,1,Process,0,render_dom,nav
1329,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/texas-cost-stack,/vets#offers,https://www.void-agency.com/vets,1,Pricing,0,render_dom,nav
1330,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/texas-cost-stack,/vets#about,https://www.void-agency.com/vets,1,About,0,render_dom,nav
1331,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/texas-cost-stack,/vets#contact,https://www.void-agency.com/vets,1,Contact,0,render_dom,nav
1332,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/texas-cost-stack,/insights,https://www.void-agency.com/insights,1,Insights,0,render_dom,nav
1333,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/texas-cost-stack,/smbs,https://www.void-agency.com/smbs,1,Home,0,render_dom,nav
1334,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/texas-cost-stack,/insights?topic=SMB,https://www.void-agency.com/insights?topic=SMB,1,Insights,0,render_dom,nav
1335,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/texas-cost-stack,/insights,https://www.void-agency.com/insights,1,Back to Resources,0,render_dom,unknown
1336,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/texas-cost-stack,/smbs,https://www.void-agency.com/smbs,1,Web design and local SEO for service businesses in Austin,0,render_dom,unknown
1337,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/texas-cost-stack,/plumbers,https://www.void-agency.com/plumbers,1,web design for plumbers,0,render_dom,unknown
1338,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/texas-cost-stack,/hvac,https://www.void-agency.com/hvac,1,HVAC website design in Austin,0,render_dom,unknown
1339,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/texas-cost-stack,/insights/builder-incentives,https://www.void-agency.com/insights/builder-incentives,1,StrategyBuilder Incentives vs. Resale in TexasNew construction comes with rate buydowns and closing cost incentives that can shave hundreds off mo...Read more,0,render_dom,aside
1340,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/texas-cost-stack,/insights/texas-market-2026,https://www.void-agency.com/insights/texas-market-2026,1,"Market AnalysisTexas Real Estate Market Dynamics in 2026Population growth continues, but inventory is rising and days on market are extending. What this mea...Read more",0,render_dom,aside
1341,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/texas-cost-stack,/insights/texas-seo,https://www.void-agency.com/insights/texas-seo,1,GuideTexas Real Estate Local SEO That Actually WorksMulti-location SEO in Texas requires understanding Google's guidelines and TREC compliance. This gui...Read more,0,render_dom,aside
1342,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/texas-cost-stack,/vets#contact,https://www.void-agency.com/vets,1,Book a 30-min call,0,render_dom,footer
1343,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/texas-cost-stack,/plumbers,https://www.void-agency.com/plumbers,1,Web design for plumbers,0,render_dom,footer
1344,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/texas-cost-stack,/dentists,https://www.void-agency.com/dentists,1,Dental website design,0,render_dom,footer
1345,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/texas-cost-stack,/hvac,https://www.void-agency.com/hvac,1,HVAC websites,0,render_dom,footer
1346,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/texas-cost-stack,/orthodontists,https://www.void-agency.com/orthodontists,1,Orthodontist website design,0,render_dom,footer
1347,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/texas-cost-stack,/lawyers,https://www.void-agency.com/lawyers,1,Lawyer website design,0,render_dom,footer
1348,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/texas-cost-stack,/foundation-repair,https://www.void-agency.com/foundation-repair,1,Foundation repair websites,0,render_dom,footer
1349,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/texas-cost-stack,/med-spas,https://www.void-agency.com/med-spas,1,Med spa website design,0,render_dom,footer
1350,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/texas-cost-stack,/auto-body,https://www.void-agency.com/auto-body,1,Auto body shop websites,0,render_dom,footer
1351,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/texas-cost-stack,/vets,https://www.void-agency.com/vets,1,Veterinary website design,0,render_dom,footer
1352,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/texas-cost-stack,https://www.linkedin.com/in/sulayman-bowles,https://www.linkedin.com/in/sulayman-bowles,0,,0,render_dom,footer
1353,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/texas-cost-stack,https://twitter.com/voidconsulting,https://twitter.com/voidconsulting,0,,0,render_dom,footer
1354,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/texas-cost-stack,https://github.com/SulaymanB2024,https://github.com/SulaymanB2024,0,,0,render_dom,footer
1355,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/texas-cost-stack,/privacy,https://www.void-agency.com/privacy,1,Privacy,0,render_dom,footer
1356,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/texas-cost-stack,/terms,https://www.void-agency.com/terms,1,Terms,0,render_dom,footer
1357,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/texas-market-2026,/smbs,https://www.void-agency.com/smbs,1,VOID( CONSULTING ),0,render_dom,nav
1358,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/texas-market-2026,/smbs#process,https://www.void-agency.com/smbs,1,Process,0,render_dom,nav
1359,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/texas-market-2026,/smbs#offers,https://www.void-agency.com/smbs,1,Pricing,0,render_dom,nav
1360,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/texas-market-2026,/smbs#about,https://www.void-agency.com/smbs,1,About,0,render_dom,nav
1361,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/texas-market-2026,/smbs#contact,https://www.void-agency.com/smbs,1,Contact,0,render_dom,nav
1362,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/texas-market-2026,/insights,https://www.void-agency.com/insights,1,Insights,0,render_dom,nav
1363,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/texas-market-2026,/smbs,https://www.void-agency.com/smbs,1,Home,0,render_dom,nav
1364,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/texas-market-2026,/insights?topic=SMB,https://www.void-agency.com/insights?topic=SMB,1,Insights,0,render_dom,nav
1365,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/texas-market-2026,/insights,https://www.void-agency.com/insights,1,Back to Resources,0,render_dom,unknown
1366,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/texas-market-2026,/smbs,https://www.void-agency.com/smbs,1,Web design and local SEO for service businesses in Austin,0,render_dom,unknown
1367,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/texas-market-2026,/smbs,https://www.void-agency.com/smbs,1,web design and local SEO for service businesses in Austin,0,render_dom,unknown
1368,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/texas-market-2026,/auto-body,https://www.void-agency.com/auto-body,1,auto body shop website design in Austin,0,render_dom,unknown
1369,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/texas-market-2026,/insights/texas-cost-stack,https://www.void-agency.com/insights/texas-cost-stack,1,"FinanceThe Texas Cost StackProperty taxes, MUD fees, HOA dues, and insurance create massive payment variance across Texas metro...Read more",0,render_dom,aside
1370,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/texas-market-2026,/insights/builder-incentives,https://www.void-agency.com/insights/builder-incentives,1,StrategyBuilder Incentives vs. Resale in TexasNew construction comes with rate buydowns and closing cost incentives that can shave hundreds off mo...Read more,0,render_dom,aside
1371,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/texas-market-2026,/insights/texas-seo,https://www.void-agency.com/insights/texas-seo,1,GuideTexas Real Estate Local SEO That Actually WorksMulti-location SEO in Texas requires understanding Google's guidelines and TREC compliance. This gui...Read more,0,render_dom,aside
1372,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/texas-market-2026,/smbs#contact,https://www.void-agency.com/smbs,1,Book a 30-min call,0,render_dom,footer
1373,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/texas-market-2026,/plumbers,https://www.void-agency.com/plumbers,1,Web design for plumbers,0,render_dom,footer
1374,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/texas-market-2026,/dentists,https://www.void-agency.com/dentists,1,Dental website design,0,render_dom,footer
1375,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/texas-market-2026,/hvac,https://www.void-agency.com/hvac,1,HVAC websites,0,render_dom,footer
1376,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/texas-market-2026,/orthodontists,https://www.void-agency.com/orthodontists,1,Orthodontist website design,0,render_dom,footer
1377,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/texas-market-2026,/lawyers,https://www.void-agency.com/lawyers,1,Lawyer website design,0,render_dom,footer
1378,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/texas-market-2026,/foundation-repair,https://www.void-agency.com/foundation-repair,1,Foundation repair websites,0,render_dom,footer
1379,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/texas-market-2026,/med-spas,https://www.void-agency.com/med-spas,1,Med spa website design,0,render_dom,footer
1380,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/texas-market-2026,/auto-body,https://www.void-agency.com/auto-body,1,Auto body shop websites,0,render_dom,footer
1381,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/texas-market-2026,/vets,https://www.void-agency.com/vets,1,Veterinary website design,0,render_dom,footer
1382,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/texas-market-2026,https://www.linkedin.com/in/sulayman-bowles,https://www.linkedin.com/in/sulayman-bowles,0,,0,render_dom,footer
1383,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/texas-market-2026,https://twitter.com/voidconsulting,https://twitter.com/voidconsulting,0,,0,render_dom,footer
1384,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/texas-market-2026,https://github.com/SulaymanB2024,https://github.com/SulaymanB2024,0,,0,render_dom,footer
1385,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/texas-market-2026,/privacy,https://www.void-agency.com/privacy,1,Privacy,0,render_dom,footer
1386,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/texas-market-2026,/terms,https://www.void-agency.com/terms,1,Terms,0,render_dom,footer
1387,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/texas-seo,/smbs,https://www.void-agency.com/smbs,1,VOID( CONSULTING ),0,render_dom,nav
1388,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/texas-seo,/smbs#process,https://www.void-agency.com/smbs,1,Process,0,render_dom,nav
1389,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/texas-seo,/smbs#offers,https://www.void-agency.com/smbs,1,Pricing,0,render_dom,nav
1390,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/texas-seo,/smbs#about,https://www.void-agency.com/smbs,1,About,0,render_dom,nav
1391,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/texas-seo,/smbs#contact,https://www.void-agency.com/smbs,1,Contact,0,render_dom,nav
1392,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/texas-seo,/insights,https://www.void-agency.com/insights,1,Insights,0,render_dom,nav
1393,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/texas-seo,/smbs,https://www.void-agency.com/smbs,1,Home,0,render_dom,nav
1394,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/texas-seo,/insights?topic=SMB,https://www.void-agency.com/insights?topic=SMB,1,Insights,0,render_dom,nav
1395,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/texas-seo,/insights,https://www.void-agency.com/insights,1,Back to Resources,0,render_dom,unknown
1396,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/texas-seo,/smbs,https://www.void-agency.com/smbs,1,Web design and local SEO for service businesses in Austin,0,render_dom,unknown
1397,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/texas-seo,/smbs,https://www.void-agency.com/smbs,1,local SEO for Austin service businesses,0,render_dom,unknown
1398,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/texas-seo,/plumbers,https://www.void-agency.com/plumbers,1,plumber website design in Austin,0,render_dom,unknown
1399,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/texas-seo,/insights/map-pack-playbook,https://www.void-agency.com/insights/map-pack-playbook,1,Local SEOThe Texas Map Pack PlaybookThe Map Pack drives calls. But most advice online is outdated or risky. Here's what actually works i...Read more,0,render_dom,aside
1400,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/texas-seo,/insights/smb-guide,https://www.void-agency.com/insights/smb-guide,1,"ChecklistThe Local SEO Checklist for Texas BrokersA tactical checklist covering GBP optimization, on-page SEO, citations, and review strategy. No theo...Read more",0,render_dom,aside
1401,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/texas-seo,/insights/builder-incentives,https://www.void-agency.com/insights/builder-incentives,1,StrategyBuilder Incentives vs. Resale in TexasNew construction comes with rate buydowns and closing cost incentives that can shave hundreds off mo...Read more,0,render_dom,aside
1402,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/texas-seo,/smbs#contact,https://www.void-agency.com/smbs,1,Book a 30-min call,0,render_dom,footer
1403,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/texas-seo,/plumbers,https://www.void-agency.com/plumbers,1,Web design for plumbers,0,render_dom,footer
1404,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/texas-seo,/dentists,https://www.void-agency.com/dentists,1,Dental website design,0,render_dom,footer
1405,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/texas-seo,/hvac,https://www.void-agency.com/hvac,1,HVAC websites,0,render_dom,footer
1406,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/texas-seo,/orthodontists,https://www.void-agency.com/orthodontists,1,Orthodontist website design,0,render_dom,footer
1407,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/texas-seo,/lawyers,https://www.void-agency.com/lawyers,1,Lawyer website design,0,render_dom,footer
1408,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/texas-seo,/foundation-repair,https://www.void-agency.com/foundation-repair,1,Foundation repair websites,0,render_dom,footer
1409,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/texas-seo,/med-spas,https://www.void-agency.com/med-spas,1,Med spa website design,0,render_dom,footer
1410,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/texas-seo,/auto-body,https://www.void-agency.com/auto-body,1,Auto body shop websites,0,render_dom,footer
1411,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/texas-seo,/vets,https://www.void-agency.com/vets,1,Veterinary website design,0,render_dom,footer
1412,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/texas-seo,https://www.linkedin.com/in/sulayman-bowles,https://www.linkedin.com/in/sulayman-bowles,0,,0,render_dom,footer
1413,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/texas-seo,https://twitter.com/voidconsulting,https://twitter.com/voidconsulting,0,,0,render_dom,footer
1414,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/texas-seo,https://github.com/SulaymanB2024,https://github.com/SulaymanB2024,0,,0,render_dom,footer
1415,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/texas-seo,/privacy,https://www.void-agency.com/privacy,1,Privacy,0,render_dom,footer
1416,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/texas-seo,/terms,https://www.void-agency.com/terms,1,Terms,0,render_dom,footer
1417,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/recruiting,/smbs,https://www.void-agency.com/smbs,1,VOID( CONSULTING ),0,render_dom,nav
1418,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/recruiting,/smbs#process,https://www.void-agency.com/smbs,1,Process,0,render_dom,nav
1419,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/recruiting,/smbs#offers,https://www.void-agency.com/smbs,1,Pricing,0,render_dom,nav
1420,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/recruiting,/smbs#about,https://www.void-agency.com/smbs,1,About,0,render_dom,nav
1421,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/recruiting,/smbs#contact,https://www.void-agency.com/smbs,1,Contact,0,render_dom,nav
1422,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/recruiting,/insights,https://www.void-agency.com/insights,1,Insights,0,render_dom,nav
1423,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/recruiting,/smbs,https://www.void-agency.com/smbs,1,Home,0,render_dom,nav
1424,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/recruiting,/insights?topic=SMB,https://www.void-agency.com/insights?topic=SMB,1,Insights,0,render_dom,nav
1425,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/recruiting,/insights,https://www.void-agency.com/insights,1,Back to Resources,0,render_dom,unknown
